NIVEL,Codigo,BALANCE GENERAL,proyeccion,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23,Oct-23,Nov-23,Dec-23,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25,Jul-25,Aug-25,Sep-25,Oct-25,Nov-25,Dec-25
4,706110,PAPELERÍA,SI,0.0,8066.68,30458.84,46501.0,59424.5,91098.0,110518.0,129753.0,146873.0,0.0,12350.0,28975.8,43975.8,73450.8,96268.8,137013.8,171273.8,186913.8,199913.8,226292.23,272156.66,0.0,9000.0,13550.0,30002.15,35416.65,39362.08,47376.09,60621.59,68152.19,69073.19,71473.49,82656.29,0.0,908.0,1198.8,16295.33,16295.33,17081.23,17791.33,17913.43,19126.73,20286.68,22630.63,32841.48,0.0,1082.25,10455.3,17797.1,23137.0,27410.44,33084.58,42275.32,50004.21,57617.55,69841.62,82405.9,0.0,1342.95,3008.55,8023.3,18073.3,23956.05,30361.7,39217.4,45722.44,58947.65,60657.2,61921.3,0.0,1878.15,4540.05,5175.05,37891.45,42823.13,43847.48,45847.48,49977.92,50095.92,58858.92,61473.53,0.0,3159.16,21921.37,29234.79,40715.22,50961.82,54123.31,58210.81,62791.91,66646.4,74303.86,77943.93,0.0,8706.48,19170.1,23239.59,28714.31,34141.03,42827.01,50032.94,62748.35,72449.9,80372.93,89519.0,0.0,1984.45,7491.52,17428.8,22634.83,28818.93,33601.8,47491.36,61974.95,73468.56,78968.27,83657.92,0.0,4072.48,10858.95,20017.22,27112.65,38931.87,48799.75,59039.29,64934.57,80620.46,90493.55,98012.94,0.0
4,706199,GASTOS VARIOS,SI,1045.75,1100.75,1613.5,1932.5,10701.94,13097.2,17017.2,29898.23,49115.48,0.0,12744.0,21713.37,30335.27,57782.52,82238.44,106007.94,137431.04,169861.29,197910.29,229974.79,278219.58,0.0,12241.34,30659.59,76751.59,138561.48,170255.73,184822.93,233617.41,264821.84,334345.47,343975.69,428345.85,0.0,30067.73,59826.69,86459.44,164834.69,212289.94,254992.94,313668.27,346398.77,426014.52,446480.94,510627.44,0.0,15677.0,107345.42,139651.42,160150.17,216853.17,256555.27,288160.35,328594.69,370529.69,406578.27,440792.64,0.0,33634.57,76737.91,123967.04,171863.12,211732.69,253343.84,299220.76,354082.21,409924.07,472312.39,522287.99,0.0,44577.82,101078.38,152185.27,200576.5,251146.52,316436.6,395715.5,440245.85,494411.5,544604.05,592828.49,0.0,55188.61,122797.37,187095.81,247272.35,308046.06,355730.79,399886.83,463060.1,522648.26,562178.78,610837.07,0.0,149512.53,203256.32,274226.74,325305.81,375205.14,451978.71,529492.45,607184.21,663178.52,723658.44,787007.19,0.0,112002.78,196989.61,266769.67,360051.47,445648.3,532114.84,635620.69,647713.79,779090.11,856211.4,939046.79,0.0,63585.64,112685.37,148222.64,196108.43,252266.74,299847.15,353725.02,397892.72,451099.08,513524.11,555155.25,0.0
2,709,GASTOS DE OPERACIÓN - AGENCIAS,NO,94974.81,154500.0,165460.0,303538.01,577135.11,942739.53,1358666.66,1777574.72,2271853.83,0.0,471201.35,1004830.15,1492391.51,2009149.57,2429554.1,2826715.52,3439962.49,3890466.5,4388212.35,4887021.12,5389153.65,0.0,562923.78,1139555.86,1751619.88,2304178.97,3010869.36,3662622.79,4226004.85,4816869.03,5356231.39,5917106.68,6513364.0,0.0,579502.23,1138832.22,1659444.4,2373800.24,2959703.57,3493035.58,4071948.07,4668297.92,5185848.74,5728704.02,6234710.75,0.0,189165.13,1067896.09,1673325.92,2363210.46,3080843.88,3809118.21,4528573.32,5271065.58,6013144.72,6832014.82,7617336.61,0.0,739529.8,1595175.18,2440001.82,3182828.69,3891847.55,4638950.48,5384128.95,6131431.43,6892869.49,7657648.79,8531496.89,0.0,878399.53,1834735.08,2859565.55,3858565.86,5081753.05,6204696.32,7132100.43,8201602.56,9330219.63,10401838.7,11567184.87,0.0,1102927.25,2447950.5,3855127.37,5095429.62,6374898.12,7879316.27,9232838.69,10605181.49,12000022.57,13370731.1,14722496.78,0.0,1275573.6,2713693.58,4154734.76,5570803.95,7049803.79,8627336.82,10254335.34,11911248.68,13694285.54,15684540.39,17622484.17,0.0,1563301.14,3328871.5,4912082.1,6542950.13,8292197.92,9934641.46,11852987.87,13829870.94,15712247.74,17529303.47,18888811.66,0.0,1652661.86,3521778.4,5465082.39,7685285.54,10241006.6,11904877.08,13957048.96,16306558.91,18565978.19,20983301.72,23058684.93,0.0
3,7091,GASTOS DE OPERACIÓN,NO,94974.81,154500.0,165460.0,303538.01,577135.11,942739.53,1358666.66,1777574.72,2271853.83,0.0,471201.35,1004830.15,1492391.51,2009149.57,2429554.1,2826715.52,3439962.49,3890466.5,4388212.35,4887021.12,5389153.65,0.0,562923.78,1139555.86,1751619.88,2304178.97,3010869.36,3662622.79,4226004.85,4816869.03,5356231.39,5917106.68,6513364.0,0.0,579502.23,1138832.22,1659444.4,2373800.24,2959703.57,3493035.58,4071948.07,4668297.92,5185848.74,5728704.02,6234710.75,0.0,189165.13,1067896.09,1673325.92,2363210.46,3080843.88,3809118.21,4528573.32,5271065.58,6013144.72,6832014.82,7617336.61,0.0,739529.8,1595175.18,2440001.82,3182828.69,3891847.55,4638950.48,5384128.95,6131431.43,6892869.49,7657648.79,8531496.89,0.0,878399.53,1834735.08,2859565.55,3858565.86,5081753.05,6204696.32,7132100.43,8201602.56,9330219.63,10401838.7,11567184.87,0.0,1102927.25,2447950.5,3855127.37,5095429.62,6374898.12,7879316.27,9232838.69,10605181.49,12000022.57,13370731.1,14722496.78,0.0,1275573.6,2713693.58,4154734.76,5570803.95,7049803.79,8627336.82,10254335.34,11911248.68,13694285.54,15684540.39,17622484.17,0.0,1563301.14,3328871.5,4912082.1,6542950.13,8292197.92,9934641.46,11852987.87,13829870.94,15712247.74,17529303.47,18888811.66,0.0,1652661.86,3521778.4,5465082.39,7685285.54,10241006.6,11904877.08,13957048.96,16306558.91,18565978.19,20983301.72,23058684.93,0.0
4,709102,FUNCIONARIOS Y EMPLEADOS,SI,19974.81,0.0,0.0,88354.68,270854.41,516071.91,764159.2,1060312.76,1437710.5,0.0,338744.73,668397.39,1012772.78,1339126.6,1585275.64,1822148.34,2148916.87,2454621.12,2752127.18,3057017.68,3365386.35,0.0,353855.45,705162.32,1072946.1,1412651.08,1690211.41,2031160.39,2372411.01,2729579.95,3083882.18,3428689.78,3792449.34,0.0,392114.16,754526.24,1091939.38,1432061.26,1784761.72,2130891.84,2471687.24,2839277.59,3101975.88,3463277.0,3759932.19,0.0,69971.14,614762.9,929677.27,1251615.1,1584043.89,1939788.03,2284577.71,2626529.57,2982335.57,3336608.5,3680450.29,0.0,368148.55,769080.48,1166568.2,1510143.48,1836062.9,2151156.91,2480575.59,2823770.01,3116174.04,3451100.0,3820285.83,0.0,432521.4,869130.14,1336081.51,1817237.47,2268585.12,2725416.85,3182154.46,3621492.69,4081333.5,4538664.45,5019792.89,0.0,480130.23,999883.67,1599414.12,2112013.08,2628928.03,3156947.15,3727083.87,4264818.69,4838957.42,5421967.06,5991667.62,0.0,561960.26,1189230.03,1834854.56,2518763.04,3125046.1,3787269.6,4452998.78,5033799.8,5613846.21,6139183.46,6808157.25,0.0,633151.49,1354655.43,1928505.77,2543130.17,3223003.2,3934848.14,4696643.47,5446819.21,6178487.86,6901007.29,7605959.81,0.0,935970.5,1799820.49,2664159.49,3467942.64,4291572.45,5123265.25,6020695.27,6808787.29,7627210.43,8466836.74,9269620.98,0.0
4,709104,HONORARIOS PROFESIONALES,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,1555.0,1555.0,1555.0,1555.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0,0.0,10993.25,19188.45,22183.65,42914.1,48714.1,56544.32,60444.32,62744.32,68694.52,80532.01,0.0,0.0,8701.32,18624.1,18824.1,18824.1,18824.1,20124.1,20624.1,20624.1,22774.1,26474.1,0.0,8100.0,9400.0,14980.8,16780.8,27529.75,38627.65,48403.4,58763.4,70378.4,85227.75,85227.75,0.0,4300.0,4510.0,4510.0,20410.0,24945.2,48995.2,52495.2,55436.4,55436.4,61674.6,69334.35,0.0,3500.0,11378.7,17333.7,22386.9,48260.77,58788.22,58788.22,62705.22,75077.19,75257.19,77607.19,0.0,1205.0,1608.0,8145.65,15353.02,23653.02,37752.07,44665.27,60616.51,78547.51,106082.81,114462.56,0.0,47557.0,61746.0,91466.2,123179.2,161087.2,200628.7,214802.1,274806.7,285119.45,350518.85,371818.85,0.0
4,709105,ARRENDAMIENTOS,SI,0.0,4500.0,15460.0,26420.0,66330.0,128874.21,198761.05,261906.44,324187.86,0.0,70437.0,140774.0,244233.31,317250.31,407783.1,496566.42,567603.42,642370.42,754628.86,835033.36,915872.86,0.0,79804.5,168262.0,282046.71,346795.11,436881.01,525869.91,615208.81,705747.71,797336.61,888025.51,980014.41,0.0,85838.9,177777.8,271466.7,359312.6,446498.07,528103.54,617477.78,699747.28,775720.37,849481.35,925719.21,0.0,67684.01,157661.03,237555.71,321997.18,417388.62,504795.28,593898.51,686072.82,778420.64,877659.81,970175.45,0.0,85010.04,198846.39,298962.67,403418.28,490404.88,584669.94,683263.73,781594.36,878789.1,977158.11,1080648.05,0.0,108979.8,215264.59,311468.44,421357.7,531693.73,644074.47,761307.5,877828.72,996291.82,1108658.53,1225823.01,0.0,126873.08,252254.39,385252.04,509328.05,631981.43,777282.03,897183.68,1021611.18,1155368.1,1286428.71,1421594.98,0.0,130186.85,277849.41,427441.41,569622.26,714185.46,867450.25,1033345.17,1189216.4,1368152.72,1537929.38,1710152.14,0.0,174850.3,343924.76,573058.22,743668.96,926147.51,1112369.12,1299245.62,1499309.33,1692463.47,1889816.64,2091812.12,0.0,201452.48,403471.93,562570.93,800715.42,972480.62,1150088.85,1332901.87,1515967.72,1710351.92,1902253.6,2102983.27,0.0
4,709106,REPARACIONES Y MANTENIMIENTO,SI,0.0,0.0,0.0,930.0,3319.5,3319.5,6112.36,12253.2,14378.2,0.0,5077.5,13052.58,18870.08,23373.07,35239.57,42958.07,47609.07,52456.65,56191.63,64065.68,68090.68,0.0,3666.0,11268.0,18246.5,26459.0,30430.25,33285.25,49295.25,56041.45,61706.36,77206.36,86238.86,0.0,3790.0,6915.0,10830.0,13955.0,18130.0,22130.0,40865.17,54376.17,73361.17,87433.47,90583.47,0.0,1400.0,10567.0,14242.0,17917.0,25046.0,30524.0,35636.0,38972.7,45866.7,51875.2,82349.78,0.0,19026.44,34663.84,41038.84,46437.1,52316.1,79088.6,91870.92,95810.92,100552.9,108844.4,117412.23,0.0,4215.0,8710.0,13835.0,29322.65,38607.65,54304.65,64484.65,82979.65,116214.07,125362.1,129702.1,0.0,5249.0,12861.55,20759.38,25223.93,28913.41,37317.89,44825.17,56515.26,65104.74,66914.74,106862.5,0.0,2117.91,2117.91,2117.91,8913.31,21953.31,22203.31,39603.35,47359.94,58506.9,69572.95,108442.6,0.0,9641.85,33937.44,43791.67,78109.12,115065.65,156024.25,202057.18,247687.76,284159.0,317451.56,329282.4,0.0,14440.86,29462.14,170576.54,195634.6,203535.0,213126.63,224704.11,282880.05,327722.14,374195.24,419647.79,0.0
4,709107,SEGURIDAD Y VIGILANCIA,SI,0.0,0.0,0.0,37833.33,82500.0,127500.0,172500.0,222333.33,267333.33,0.0,45000.0,90000.0,91400.0,181400.0,227120.0,266640.0,302360.0,338080.0,374650.0,417970.0,453690.0,0.0,35720.0,71440.0,107160.0,108080.0,161133.36,216686.72,270740.0,313900.0,359770.0,400990.0,441710.0,0.0,40720.0,80720.0,120720.0,162120.0,202120.0,242120.0,282120.0,330220.0,373220.0,413220.0,453220.0,0.0,40000.0,80000.0,125200.0,165200.0,216159.48,254104.42,296664.42,344664.39,389800.36,438460.83,484920.83,0.0,51395.1,105540.07,166076.04,225452.01,285467.97,344843.94,406807.91,469416.85,533078.79,600032.01,660612.97,0.0,62180.96,121711.92,181492.88,241108.01,310818.97,380979.25,440619.42,500150.42,572701.1,636368.6,706204.63,0.0,65890.0,132910.0,214216.4,290269.6,362149.6,436859.6,509179.6,582127.6,667934.9,746959.46,819189.42,0.0,77380.0,154132.0,230884.0,307886.0,386938.0,463690.0,540442.0,649108.5,732290.5,815438.5,905106.5,0.0,91853.2,183026.0,278630.2,382280.02,486712.78,591109.6,715852.57,823586.73,946991.5,1041850.47,1143994.42,0.0,119384.52,240828.98,378302.54,507639.82,626674.32,751894.82,880783.32,1000217.82,1119652.32,1238569.34,1360928.84,0.0
4,709108,MERCADEO,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,13078.0,58996.9,101399.69,124383.19,132614.19,167241.69,176001.69,203720.31,209780.31,0.0,3850.0,9265.0,28330.0,68505.0,96711.0,115485.0,146329.0,162937.0,169862.0,184087.0,216962.0,0.0,-3860.0,140.0,15784.0,37084.0,43744.0,79786.5,97250.5,125462.19,157678.19,245084.19,278417.19,0.0,12320.0,39913.0,66539.75,77641.75,112606.65,138625.74,157765.74,177573.74,227939.01,267094.83,295613.53,0.0,13841.7,57940.5,129677.84,158848.62,253356.07,304571.08,340459.57,405441.39,472420.8,549273.4,556717.83,0.0,61751.43,181145.02,339018.79,403521.27,504399.36,713327.7,825859.46,980903.2,1092278.83,1174369.46,1267773.4,0.0,52785.72,180656.0,301793.4,336183.92,456102.88,505392.33,703304.48,798721.11,864183.2,960344.63,1045288.63,0.0,45575.16,96851.23,140651.62,212112.39,314033.55,368156.34,431122.56,511233.95,642480.16,798021.59,945562.74,0.0,161518.33,323146.66,484854.89,556121.34,660412.62,913950.57,1180987.42,1336655.07,1447791.58,1551001.41,1728244.2,0.0
4,709109,PRIMAS DE SEGUROS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32928.0,32928.0,0.0,0.0,0.0,0.0,5292.0,5292.0,9408.0,9408.0,9408.0,9408.0,12152.0,14896.0,0.0,2744.0,5488.0,8232.0,11490.5,16661.0,19846.0,23031.0,26216.0,29401.0,29842.0,33027.0,0.0,6370.0,12740.0,20972.0,29204.0,34496.0,34496.0,38612.0,38612.0,38612.0,47884.17,53097.77,0.0,0.0,10427.2,15640.8,22429.12,23656.3,25777.2,28461.48,34260.8,34260.8,39474.4,52508.4,0.0,5000.0,10000.0,14468.8,23406.4,23406.4,27875.2,38875.2,43875.2,58344.0,70844.0,147872.19,0.0,20000.0,20000.0,33351.6,43351.6,72050.0,90467.04,90467.04,94935.84,94935.84,94935.84,187390.06,0.0,0.0,79903.42,122493.18,189143.83,226495.51,282916.69,339931.94,396973.87,456197.59,521651.48,561663.6,0.0,49137.13,99270.3,146585.28,217888.19,302125.84,379586.45,455562.28,536013.27,616892.41,703187.6,795931.39,0.0,87456.85,179802.56,271835.13,330777.22,389887.95,446870.83,482364.09,540090.25,598618.43,659495.44,690679.9,0.0,29970.95,80524.09,94089.53,136105.27,199197.45,268388.07,330581.13,389341.67,459894.78,522148.89,586711.29,0.0
4,709110,DEPRECIACIONES Y AMORTIZACIONES,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.47,-287.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38035.72,70024.06,84700.94,106076.42,127703.01,151464.24,175666.31,200182.25,225400.35,250240.51,0.0,25279.18,50093.28,75154.43,99989.76,124340.34,152691.52,171459.85,196900.75,224299.53,249259.14,276338.72,0.0,23466.65,46906.42,68353.81,91661.05,113561.37,135666.0,153509.2,176638.14,199447.64,221569.77,243774.26,0.0,23265.51,45439.64,70138.98,97944.82,124008.94,150820.18,176883.72,203701.72,230519.72,262578.45,294751.15,0.0,33107.31,66005.47,97993.32,130642.6,166564.54,202486.48,249187.46,295617.36,343523.43,389989.38,432455.5,0.0,45958.15,91916.3,141280.67,234074.11,325822.24,417071.34,509779.84,601813.64,694000.37,733241.34,772333.14,0.0,40931.19,79579.41,121539.42,168432.07,214668.42,259525.35,304382.28,348520.75,392219.34,436548.35,480689.89,0.0
4,709111,"PAPELERÍA, ÚTILES Y SUMINISTROS",SI,0.0,0.0,0.0,0.0,1100.0,7750.0,9448.0,9448.0,10023.0,0.0,168.0,548.0,2969.5,3081.0,3461.0,4011.0,4146.5,14146.5,14146.5,14146.5,14146.5,0.0,3875.0,23700.0,37330.5,45130.5,61154.05,86182.12,99355.32,111792.76,115007.06,128171.16,131276.66,0.0,2327.2,5318.2,8604.7,8903.7,19377.8,30014.3,43212.0,55834.4,60215.0,67112.55,77535.45,0.0,3410.25,11710.15,17584.1,21839.45,28205.55,32256.0,39890.85,62420.75,74605.89,86922.04,99600.19,0.0,3681.15,20709.65,46421.55,49979.4,52852.95,62533.74,85529.89,95445.41,127352.86,132308.92,138857.85,0.0,4134.29,8341.78,15415.28,20675.93,33703.68,61444.33,61444.33,71396.14,71396.14,90791.14,117834.41,0.0,6903.95,64920.94,71097.53,79484.12,110977.5,179951.77,187388.64,202008.86,220902.62,251856.06,257569.85,0.0,8816.96,23263.67,30799.75,40521.4,55961.75,66100.55,79422.75,90624.31,112457.87,130521.25,152996.52,0.0,4580.25,11734.73,16788.11,26971.77,45786.75,61563.44,86285.62,95898.39,107542.81,122467.56,154555.24,0.0,22844.34,33741.09,48162.32,64459.71,86010.32,119928.57,176290.51,186306.44,208000.26,273927.89,231470.72,0.0
4,709112,CUENTAS Y VALORES INCOBRABLES,SI,75000.0,150000.0,150000.0,150000.0,150000.0,150000.0,195000.0,150000.0,150000.0,0.0,0.0,53869.25,62141.97,62141.97,62141.97,62141.97,212141.98,212141.98,239141.97,282141.97,332141.99,0.0,61446.19,105367.98,145367.98,195367.98,369809.07,369809.07,369809.07,369809.07,369810.7,369810.7,419810.7,0.0,11000.01,25281.29,25281.29,185361.46,215141.22,233529.14,241877.32,255067.26,333027.95,333027.95,353813.09,0.0,0.0,100000.0,174999.99,325000.0,475000.0,624999.99,775000.0,925000.0,1075000.0,1225000.0,1375000.0,0.0,150000.0,300000.0,450000.0,600000.0,750000.0,900000.0,1050000.0,1200000.0,1350000.0,1500000.0,1650000.0,0.0,175000.0,350000.0,575000.0,800000.0,1175000.0,1400000.0,1550000.0,1825000.0,2125000.0,2375000.0,2675000.0,0.0,300000.0,600000.0,900000.0,1200000.0,1500000.0,1800000.0,2100000.0,2400000.0,2700000.0,3000000.0,3300000.0,0.0,300000.0,600000.0,900000.0,1200000.0,1500000.0,1950000.0,2250000.0,2750000.0,3390000.0,4284665.51,4949166.44,0.0,400000.0,900000.0,1315000.0,1715000.0,2115000.0,2415000.0,2865000.0,3397495.15,3797495.15,4197495.15,4197495.15,0.0,0.0,300000.0,600000.0,1329548.18,2379548.18,2379548.18,2679548.18,3463548.18,4213548.18,4963548.18,5526227.09,0.0
4,709113,GASTOS DE VEHÍCULOS,SI,0.0,0.0,0.0,0.0,0.0,88.0,163.0,188.0,388.0,0.0,0.0,0.0,68.0,293.0,293.0,593.0,593.0,593.0,593.0,593.0,593.0,0.0,665.0,2907.53,3147.53,5505.53,6974.53,9241.53,11642.53,14505.53,15293.03,17243.03,19973.03,0.0,630.0,1530.0,2105.0,3356.0,4231.03,4845.03,8691.03,12189.03,16304.03,20849.04,25136.04,0.0,0.0,5698.0,11261.0,17429.0,26600.37,34142.37,40762.37,49216.37,55514.87,63515.87,70845.6,0.0,7118.0,22448.6,30154.88,35659.93,42996.42,51860.92,56634.92,62799.92,71006.92,77792.92,82768.92,0.0,6347.25,14007.65,21032.18,29443.28,37954.28,47499.32,54789.32,65459.85,75921.89,85616.89,96274.97,0.0,2797.0,10129.0,15467.24,23077.15,34015.68,44951.23,52657.27,60468.29,63810.04,68637.04,74138.57,0.0,4439.0,7667.5,7667.5,7667.5,7667.5,8202.5,8202.5,8202.5,8202.5,8202.5,8202.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,709199,GASTOS VARIOS,SI,0.0,0.0,0.0,0.0,3031.2,9135.91,12523.05,28204.99,34904.94,0.0,11774.12,38188.93,59935.87,77191.62,102747.82,122048.72,146983.65,166448.83,187125.21,203988.4,224423.74,0.0,21147.64,43560.03,64064.56,93702.37,136214.99,246158.61,281042.67,320479.87,346467.76,371852.83,397528.69,0.0,32861.96,64758.69,79195.33,111021.22,137936.73,151120.73,180776.53,219737.19,243250.34,262031.49,278411.53,0.0,10559.73,27900.84,42168.54,75815.02,92009.15,106527.31,128422.92,142355.36,156735.13,173319.11,192296.36,0.0,12551.34,35178.55,65992.56,91876.48,102568.84,126779.87,141221.1,163620.17,184708.24,200440.36,234612.5,0.0,19612.48,113322.08,158876.21,188778.75,218892.43,321645.68,384461.54,421516.32,454178.43,490370.23,523442.96,0.0,25767.05,63992.87,112759.71,145013.77,198083.46,249946.83,319350.14,380616.42,453512.21,507694.04,557951.34,0.0,52142.46,102122.59,157263.93,210328.83,264997.64,316167.13,383478.35,449880.27,511152.61,570248.04,628977.51,0.0,69028.89,131415.05,194395.06,261473.35,327085.27,393876.33,519971.65,605320.02,691461.48,762373.62,842674.18,0.0,78591.69,169457.61,249360.53,335507.29,445820.02,524532.09,611372.77,699527.22,774467.79,903753.23,980342.01,0.0
2,713,COSTOS Y GASTOS DE NEGOCIOS SIN INTERMEDIACIÓN FINANCIERA,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,7131,COSTOS Y GASTOS,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,713101,COSTO DE VENTAS,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,799,IMPUESTO SOBRE LA RENTA,NO,0.0,0.0,0.0,0.0,0.0,11598.22,11598.22,11598.22,11598.22,0.0,0.0,71938.07,80128.19,105445.99,119865.74,145899.09,197269.24,245807.18,263226.22,268583.65,309778.36,0.0,43358.55,69309.78,94506.63,112619.55,142322.24,191934.88,203373.95,221565.94,238136.81,242483.16,260240.07,0.0,41332.3,61628.41,74888.01,80140.54,117160.22,167535.19,168223.93,168309.3,175908.86,191759.22,209475.32,0.0,17391.8,17423.6,25704.26,42797.65,44597.8,47921.91,69687.71,69825.81,77066.73,93361.88,93562.96,0.0,24232.5,27453.71,35150.1,37392.11,37716.16,43224.75,57474.5,57657.29,60572.2,86263.33,87274.87,0.0,37769.63,38211.8,39304.15,79980.18,81279.02,85673.21,120701.04,122025.11,128836.47,163288.74,165149.48,0.0,30995.12,31844.44,32611.56,71220.24,91778.45,114632.04,132334.93,151394.45,173040.06,206036.92,215914.37,0.0,26126.21,32278.11,37711.43,42238.68,46358.57,51353.71,59570.92,65678.64,70533.68,91803.86,95929.8,0.0,19497.03,29036.29,55843.77,68829.59,89237.6,109649.1,127226.4,146230.14,164062.48,182758.27,203642.34,0.0,19341.93,39700.2,57188.85,69293.5,90656.24,141818.89,157373.5,176297.5,227191.51,246601.04,271185.85,0.0
